-8.443607474,-6.5933441214
-2.8028994192,-4.0061912893
-3.7901817183,2.4382054495
-1.4797489872,-1.683134226
2.0096544512,1.2182361853
-3.8668655256,0.9937576933
2.041828562,5.1295581185
4.8419870656,3.6440221479
4.3848887712,6.8561471927
1.4584487555,0.9743112666
-6.6665037093,-8.0477488677
-6.9844427316,2.2372460606
6.9388759505,-1.6480715563
-7.240901824,-1.2215348056
-1.2030973755,1.2565052426
4.4747658221,-3.3620417856
3.8929895134,-7.0667873941
-3.5642289082,0.0210289016
0.2842744289,7.6414446206
-2.2345446293,8.2434076257
3.8162500222,-3.1199721476
-5.4365050446,3.089367609
8.3241229591,-6.0508654517
6.2625419156,-0.5993604505
-3.9356875027,-8.7947348562
-2.8028994192,-7.6266776715
6.3260002838,-5.1584250469
5.2569844225,0.2436636451
4.3163223002,-3.3821170094
-8.6109215884,3.4169494878
4.1806111709,0.3293874009
8.7860589524,-6.7252147939
6.4719841619,3.4518933711
6.2380727651,-8.5445500521
-8.6329682123,4.6266969878
7.1579489389,-2.6866671511
-5.7197395814,-7.2204601823
-0.5182675669,3.6051608467
-0.9753648336,-3.3821170094
-1.6282590056,0.6693280587
1.3904915203,-1.4797489872
2.2180509872,4.1268358085
-1.5410639104,-3.1769509478
-6.6538976802,5.3416741854
3.796671262,6.6269207892
4.4471061707,-8.7600344439
7.8885786141,-8.3626948082
3.3093478945,4.534950187
-6.1015832788,4.5954920778
-3.9854849887,7.7947883332
0.5715301617,-0.8087518005
-4.0688783345,7.6406168147
4.1009720289,3.5462737213
-0.4589309823,-8.3427402402
2.0368980942,-4.085752953
0.0286536607,0.8432212159
-8.3004477199,5.8147399063
8.1937465869,-6.0928450066
-0.3920763882,-2.3905605697
-1.7849531163,2.0693482766
-7.7299230967,-8.3004477199
4.9646155875,0.4047762246
6.2625419156,0.2548809945
6.6103283662,-7.4166296457
-1.9795150118,-2.8275067798
-1.2735091633,-1.6647753484
7.7826645029,-2.2973259037
-6.6473407207,-3.7723398279
2.2691731325,-7.1057214783
6.0215655331,-6.3000825376
6.5714245962,3.796671262
8.8577311917,6.4061211572
0.122969946,2.4671592123
-1.5032322273,8.0194710678
-7.8177545854,0.6172445068
-7.8469573241,-2.2700359657
1.2387151654,-6.5331051503
-7.1057214783,-1.2636876382
-6.9149319914,6.1983351257
1.187143374,8.9863159693
-0.9123364844,1.5506118865
-1.3521543414,-1.5714605126
3.5462737213,0.3669282851
0.6462130675,-6.8670923524
-4.1078478816,-6.1125830902
-4.4124209431,-1.4224481064
-5.9485356141,-3.1199721476
-7.3552325359,-2.3822686541
-5.6961287289,3.6393866149
7.4871513458,-4.8762234872
-6.4256185669,8.9224533303
-8.7128634104,0.2548809945
1.187143374,-5.5434054778
-7.3778765389,7.7917869298
-5.4365050446,5.8911094075
-4.1773189503,-3.9356875027
7.6385625107,1.3904915203
-6.7081535062,-1.3521543414
-2.5539127867,6.7733626772
8.4699742746,3.2123988951
-8.6120930031,5.2569844225
-0.5566563238,1.6855995709
8.2020756213,-4.4226126452
-4.6264648475,-6.9793627028
-0.1263941566,-5.9317361737
-4.8609077438,-2.2973259037
5.4518936676,-2.2157876733
1.8157620804,8.6847019465
-3.459224677,8.5036522528
-6.7252147939,-8.4630779827
-4.5928051912,-4.922809162
-3.3001969862,8.3419837516
5.984903089,-2.8016552792
6.6190744671,-4.3524753411
-7.4603474273,0.0286536607
3.8217461606,3.8804545943
3.0560659327,6.1122216866
-7.4853308793,0.7918540799
-5.0471729948,6.8885215261
-6.1568063184,-7.7333803397
-5.9972225342,-2.3146673225
-2.7677484665,4.0401609111
5.9754119634,-2.4610198734
0.7918540799,3.3137201978
6.6916744151,-7.5890601698
8.5144350213,-5.7297716277
7.4629604616,8.2434076257
-3.3620417856,-3.459224677
-0.9598078333,-8.3004477199
-4.6369513873,-4.7456709111
4.0401609111,-1.3252600537
4.3848887712,5.8334882495
3.5369680163,-5.6752704103
7.3805736297,4.4747658221
8.250536887,-1.1268766295
-1.7463558508,4.3301060758
4.672582864,0.9871956686
5.8911094075,-6.7874124995
-6.2556087699,4.5440247702
8.0585977379,2.8830063424
1.8832065973,1.1775939931
-7.0667873941,6.0907454735
4.6714514246,-7.3461437265
4.443118367,-8.5445500521
0.2878922238,8.2434076257
-0.2741631823,2.018452474
5.6031600103,6.9388759505
6.1241359751,8.219865777
-8.1211935341,-4.9743034225
3.29787275,6.4061211572
-5.9317361737,7.7008739769
-8.9042929847,6.1075523121
3.3093478945,-3.3946638959
3.6713857633,4.3848887712
2.5234892038,-5.9485356141
3.923869577,4.3186533415
2.0368980942,4.1268358085
-2.7701112656,2.2718681095
-6.7917795251,3.0697428562
7.525107791,5.767873746
8.3419837516,3.2117901396
-8.1399920476,3.0560659327
-5.2549774962,4.8743259486
0.2436636451,2.0096544512
-8.035896113,4.4074640858
-0.9708262845,-7.5632938303
1.3904915203,-4.3309736888
-4.2198108635,0.2293297162
3.6051608467,-3.4693772851
3.4169494878,-0.7915031131
-8.3057820256,2.2814352114
7.0413148636,0.2223444745
-4.82571603,-1.9795150118
-4.6369513873,8.7209397881
4.5954920778,-7.4311762588
-6.9358322369,7.9972924646
7.2578668706,7.7917869298
2.4676597778,7.5835319303
1.4584487555,7.1732780016
-7.7333803397,-8.1211935341
