6.2509781087,-3.9192984769
3.3013523342,5.0848602115
4.4817654974,-5.5434054778
3.6440221479,7.7969769385
-8.4688407067,6.6190744671
-6.1125830902,-0.573694096
6.6269207892,-0.0322072985
7.3583141377,5.9258740106
-2.841136094,3.8589959472
-0.1701643517,-8.0412117426
-4.1328983633,-3.4693772851
-5.7608285317,6.7916024706
-6.7327346224,3.0560659327
5.9754119634,3.381429667
3.8162500222,-8.4688407067
6.0907454735,6.4061211572
7.8428029031,-8.7128634104
8.2434076257,-8.3427402402
-5.2059934347,-8.5445500521
-5.4287479443,-8.7362751113
3.7542352115,8.9863159693
-1.0789677982,-8.3358621563
3.986279879,-6.6562134331
-2.7059858508,2.0832285468
-8.3626948082,-6.1125830902
4.8743259486,-8.7362751113
-8.9042929847,-6.2963410591
5.7710530329,-2.8275067798
-8.2963391703,-1.8327953176
1.5630296154,2.8097611088
-3.3001969862,3.5478681924
3.15854481,-4.5060622492
-4.330289083,-3.6947266782
7.3540749047,-7.2178402651
3.4928292931,-0.1263941566
8.4600017103,5.891055595
4.3865229561,-2.1195349617
8.9486420043,5.7181310547
3.923869577,-6.9149319914
8.9332478937,-8.9042929847
3.4518933711,-1.3618071099
8.6341366624,-1.7463558508
5.5062134517,-6.7081535062
3.6343835741,-7.6266776715
2.7664672445,-6.3342996256
-1.4342752357,7.7008739769
0.6493006364,-4.6264648475
5.3416741854,-1.8391527941
4.7085566145,-4.0300896736
-6.1125830902,-1.7463558508
5.0914654664,2.018452474
7.9208512539,1.5782749137
-4.7456709111,1.6097631472
1.8457629924,1.2182361853
8.4699742746,7.115130143
-1.2030973755,7.4891949615
-0.4589309823,0.9871956686
-6.1568063184,-5.9972225342
-7.0667873941,-8.2963391703
-7.0667873941,6.9538772966
5.2279101852,2.2180509872
1.125405009,3.6821787513
-4.3348496587,-4.1078478816
4.5129674418,4.6515535522
-3.3616616665,-8.7362751113
-1.7206846966,-8.571768525
3.923869577,7.3338903023
5.9754119634,5.2279101852
0.2293297162,3.0036505422
-7.3516138445,3.7572425202
3.074022749,3.8589959472
-5.5280248987,-4.3348496587
-3.6947266782,5.8911094075
-8.6109215884,8.8008840258
0.2059248463,7.7506863808
3.5462737213,3.6343835741
-6.5856103239,-4.7019249502
-6.5281421818,-6.7483208657
-8.035896113,1.3786433425
8.1937465869,6.7564873699
-6.2271765475,3.089367609
0.3293874009,4.195411287
-8.6515591458,-6.3537839164
-2.5508379934,7.4777462147
-3.9356875027,4.6502102309
-3.5642289082,4.4532308717
-0.3190767838,4.7085566145
-5.9972225342,-3.2707619893
4.4769225374,1.6097631472
7.1671074425,-3.2764441495
-2.4404705929,-0.9707020051
5.2279101852,7.4582623781
-1.7206846966,5.984903089
7.5835319303,-4.7456709111
-7.3516138445,6.5714245962
-4.1328983633,-2.4027613783
-7.1659260231,-8.5875346322
-1.6627413879,-0.3578227715
5.3455808362,7.3912472021
-3.4384211578,4.8706693959
-4.1670525766,6.0215655331
-4.5297007831,2.1114486586
6.7961761852,-2.5482505647
-1.7865667402,-5.6752704103
-1.3565737383,-6.7252147939
-5.0961423605,-4.8762234872
-4.3428607457,-8.3204006329
7.7917869298,-1.1268766295
7.7463139211,-4.8762234872
3.074022749,4.6515535522
-7.0840510865,4.4074640858
-5.9317361737,0.367481022
8.8518731741,-4.0300896736
3.381429667,-5.7608285317
-7.3288170744,2.2814352114
1.5366984496,-6.894893123
-5.4867826929,-3.8945540382
-8.5445500521,7.3837336969
3.6255778802,3.6713857633
1.1457240976,-4.5438701517
-0.1701643517,3.4928292931
-6.2556087699,-8.3004477199
-1.3252600537,-2.2157876733
2.2372460606,-7.5985175105
-8.9004211625,0.2548809945
-7.622992778,2.041828562
-6.6473407207,7.6406168147
3.074022749,-5.5434054778
4.6515535522,-0.6628593474
3.2097211278,0.8432212159
6.1241359751,3.8907820131
-6.3000825376,8.2768587885
2.6262926153,-1.0917851035
0.2548809945,-7.5632938303
3.923869577,-7.3516138445
-2.7677484665,-2.4553054547
-1.3565737383,6.8561471927
-3.2049840303,-8.0412117426
-6.4271071095,3.8019079896
-3.7299455524,4.195411287
-7.7180903113,-1.7206846966
1.4775053544,-3.9411328473
-4.5498089973,-6.5856103239
0.2059248463,8.9863011047
5.7179102097,-3.1788927054
-6.3000825376,6.7564873699
-1.0789677982,2.2372460606
4.4769225374,-6.0643318152
8.219865777,-5.6752684904
7.447730958,-5.7393632343
-1.2693304412,-7.0091307661
7.5616351387,-8.3204006329
-2.2345446293,5.6031600103
4.0109787174,-5.12126818
-4.5498089973,-4.4551536999
-5.5074067419,-8.4688981351
7.7826645029,-1.2592497355
-3.3915117441,0.2436636451
-7.6951113032,1.9935654695
4.3301060758,-0.573694096
7.6385625107,-5.2549774962
-7.3862831768,7.447730958
5.0652440768,-8.7362751113
-8.6120930031,0.3842377427
-3.2295310394,6.4649253219
-3.9578403306,6.5745192315
-0.8087518005,2.2716322631
6.0215655331,6.6358618487
-6.5856103239,-0.1701643517
2.4382054495,4.5585057248
3.381429667,-3.759359668
-7.5632938303,-8.7600344439
-8.7306689114,0.9937576933
-7.2178402651,1.7023681937
2.2641235018,-1.4224481064
-1.5697270088,-7.5183917343
7.9208512539,-1.6647753484
0.2548809945,1.5782749137
-5.5504368085,5.9258740106
6.4061211572,-0.5968416461
-1.5714605126,-8.6329682123
-0.4599628786,-3.3821170094
-4.5060622492,-1.6595181361
6.6916744151,-5.6752684904
-7.5183917343,-1.2592497355
0.2878922238,6.0215655331
-4.2359743296,8.0563254985
7.2116224808,-3.4057015076
4.048533585,6.1976991525
4.5585057248,0.2059248463
-3.2764441495,-7.240901824
