-7.5396903739,-8.6970895857
-1.3252600537,-6.538077117
1.2166589515,-0.8259940172
8.9863011047,8.8518731741
8.2768587885,-5.7115066545
6.0762142851,-8.6120930031
-8.3057820256,-7.2509073854
4.842005595,6.4649253219
-5.9186488236,-8.3146693782
-2.3282038323,8.7772629589
-1.2636876382,4.9836894304
-3.4384211578,4.1009720289
-5.7498126006,-6.894893123
2.3557453001,-5.0471729948
3.2879677597,-1.5531842058
2.8532326197,-4.5297007831
6.0915319486,3.923869577
-4.0300896736,2.5487181422
1.5630296154,1.1454759008
4.6515535522,-6.356209988
6.7733626772,7.156076983
-4.5928051912,3.3745816105
-5.7608285317,-7.7180903113
7.7798154375,1.8457629924
-7.3778765389,0.7512420641
3.0331288918,3.3188790229
-4.2198108635,-1.6627413879
-6.2963410591,1.8832065973
-7.4786242663,-0.1263941566
-4.653416428,-6.1323629249
-7.6266776715,7.1671074425
-0.0459876749,-1.5697270088
1.8136296141,3.8589959472
-5.7498126006,-1.5697270088
6.2763808453,1.2374172612
3.4943236107,0.6459783879
1.6000394432,-4.7456709111
3.5820285647,-1.7989460577
8.4699742746,-6.9844427316
-6.9149319914,-6.7603234744
4.443118367,5.7801555166
-6.1125830902,-0.2772393676
-6.6448109063,8.7209397881
1.8157620804,1.7023681937
-1.4835883675,1.4584487555
-6.1222491747,-8.6515591458
-7.3516138445,6.5745192315
0.7512420641,4.2975078868
8.8577311917,-3.8945540382
0.7280124091,2.8097611088
6.1075523121,7.3540749047
-1.2670046101,4.513058241
-4.4551536999,3.8660695766
-0.2898501932,-2.2157876733
7.3338903023,5.5062134517
-7.5985175105,-5.6221478621
-1.2693304412,-0.9708262845
-4.7200645419,6.5830151715
6.1075523121,0.8094600321
4.7218688492,6.3630663652
-1.0789677982,-3.0763897597
-6.1125830902,-8.0610046888
-2.5508379934,-1.7865667402
-7.3862831768,-1.0434693553
-8.4688981351,-6.2556087699
-8.2963391703,-7.2509073854
0.8432212159,-6.5691231301
6.5830151715,1.8974742736
-1.8418942887,1.3904915203
-6.1222491747,-8.0610046888
-3.9578403306,0.2059248463
7.590075595,-5.9723466886
6.1037195466,3.2123988951
8.8827160788,-0.0322072985
5.3416741854,-3.2664072421
7.4871513458,6.6603373014
-1.0434693553,-8.1484379502
-3.1788927054,5.7179102097
-6.6473407207,2.8304652492
7.0158201893,-4.2686424154
-1.4797489872,-2.7677484665
6.6358618487,-8.7947348562
-8.1399920476,-3.2909321859
-7.4853308793,4.4074640858
8.4699742746,-4.036235421
2.0165373733,0.5715301617
0.8564207685,6.7890447446
-8.1399920476,1.5506118865
-5.7709534947,-8.3146693782
-0.9707020051,-8.8824241137
-4.9954344454,-4.4822576078
-3.3121931796,-7.4432291516
2.9406714754,8.0946068496
0.4254791053,7.3338903023
2.8532326197,0.8992251575
-5.7498126006,-5.6221478621
-0.0498009513,-1.2670046101
-3.0763897597,2.0368980942
-2.041700875,-3.1470258517
1.3904915203,0.0210289016
-0.9708262845,-7.3778765389
